"ID_orig","ID_new"
50725,2499
23124,2500
171770,2501
894,2502
87458,2503
20485,2504
86517,2505
64293,2506
188134,2507
101303,2508
79837,2509
64360,2510
106267,2511
95268,2512
35970,2513
182151,2514
97727,2515
67756,2516
108167,2517
169904,2518
81665,2519
20379,2520
149669,2521
139178,2522
75155,2523
13660,2524
34684,2525
84514,2526
63862,2527
124754,2528
59386,2529
40085,2530
174426,2531
116297,2532
132218,2533
21969,2534
79037,2535
121045,2536
96445,2537
114364,2538
48340,2539
138430,2540
47412,2541
169328,2542
182512,2543
188787,2544
153656,2545
15710,2546
29465,2547
32328,2548
171536,2549
148288,2550
26452,2551
7016,2552
35354,2553
151341,2554
82237,2555
64104,2556
168399,2557
125315,2558
180506,2559
71915,2560
99245,2561
153581,2562
170224,2563
169803,2564
61800,2565
169327,2566
153289,2567
108230,2568
136963,2569
12188,2570
75895,2571
103402,2572
68509,2573
31176,2574
35027,2575
76964,2576
178732,2577
124592,2578
171898,2579
100316,2580
171169,2581
92730,2582
156498,2583
111972,2584
109389,2585
137326,2586
73019,2587
161807,2588
31057,2589
155006,2590
17187,2591
117152,2592
101211,2593
126711,2594
109705,2595
500,2596
12337,2597
130699,2598
75354,2599
123282,2600
103117,2601
117255,2602
5242,2603
16598,2604
136513,2605
131431,2606
81813,2607
95181,2608
77659,2609
186275,2610
122116,2611
156163,2612
181907,2613
39981,2614
53690,2615
137488,2616
65587,2617
81586,2618
157961,2619
138286,2620
38003,2621
53286,2622
12172,2623
110561,2624
185756,2625
173839,2626
49343,2627
87732,2628
41186,2629
41905,2630
22321,2631
135255,2632
60252,2633
128116,2634
181197,2635
100734,2636
21497,2637
17031,2638
160769,2639
20473,2640
63062,2641
46155,2642
52038,2643
71572,2644
145016,2645
175416,2646
146584,2647
87499,2648
107773,2649
807,2650
179681,2651
108857,2652
99771,2653
96095,2654
151840,2655
24391,2656
140270,2657
166876,2658
127787,2659
134112,2660
131551,2661
71433,2662
87526,2663
116313,2664
189504,2665
71019,2666
182369,2667
33333,2668
159330,2669
126268,2670
85325,2671
65849,2672
73946,2673
135604,2674
123286,2675
164521,2676
176727,2677
150620,2678
120865,2679
48949,2680
118244,2681
85429,2682
191214,2683
91375,2684
13472,2685
186121,2686
124625,2687
79631,2688
13661,2689
169477,2690
99302,2691
50428,2692
14832,2693
89637,2694
120728,2695
127651,2696
43109,2697
70202,2698
80654,2699
67250,2700
152833,2701
125309,2702
3781,2703
98493,2704
38583,2705
101407,2706
172907,2707
59235,2708
122181,2709
153502,2710
102893,2711
82973,2712
3673,2713
36366,2714
66300,2715
14854,2716
3720,2717
179301,2718
66858,2719
75529,2720
23519,2721
93594,2722
69092,2723
165262,2724
15115,2725
183118,2726
130329,2727
172390,2728
124640,2729
1360,2730
187852,2731
159595,2732
135771,2733
154249,2734
37139,2735
189972,2736
84780,2737
154358,2738
29209,2739
36421,2740
22601,2741
183995,2742
121038,2743
178252,2744
158217,2745
14771,2746
39838,2747
60700,2748
158478,2749
189971,2750
142283,2751
72448,2752
153579,2753
21120,2754
63717,2755
113304,2756
137482,2757
97850,2758
108716,2759
87924,2760
140918,2761
17795,2762
100963,2763
14708,2764
15541,2765
69237,2766
104975,2767
71055,2768
12837,2769
185171,2770
107133,2771
42666,2772
135052,2773
185931,2774
108892,2775
185206,2776
69550,2777
138887,2778
40548,2779
174687,2780
23879,2781
174146,2782
41134,2783
116894,2784
116373,2785
90125,2786
16361,2787
40175,2788
102155,2789
176390,2790
150487,2791
32044,2792
119758,2793
9602,2794
88548,2795
126536,2796
156389,2797
176432,2798
158483,2799
49977,2800
5401,2801
38472,2802
148434,2803
150727,2804
105780,2805
43063,2806
58899,2807
107658,2808
38591,2809
13716,2810
136758,2811
44424,2812
164906,2813
74878,2814
65890,2815
173501,2816
84246,2817
116817,2818
184684,2819
88677,2820
27087,2821
30364,2822
170243,2823
60463,2824
161044,2825
50941,2826
106863,2827
149775,2828
153092,2829
114848,2830
35852,2831
133719,2832
72047,2833
72762,2834
84555,2835
53213,2836
159222,2837
125047,2838
122483,2839
151756,2840
151495,2841
159251,2842
54649,2843
178845,2844
28381,2845
88078,2846
181492,2847
156095,2848
90857,2849
170482,2850
69349,2851
54854,2852
20606,2853
149201,2854
149178,2855
77876,2856
31540,2857
27963,2858
69352,2859
35791,2860
142313,2861
173806,2862
76977,2863
26126,2864
49194,2865
117856,2866
92818,2867
168540,2868
150060,2869
73015,2870
94625,2871
186263,2872
45433,2873
132197,2874
87052,2875
149883,2876
107146,2877
75480,2878
9701,2879
76423,2880
44437,2881
187795,2882
7111,2883
102470,2884
154510,2885
71327,2886
171845,2887
20111,2888
172582,2889
189716,2890
5960,2891
180896,2892
150254,2893
51605,2894
3536,2895
34832,2896
178299,2897
74131,2898
62586,2899
178828,2900
97739,2901
169610,2902
180052,2903
61037,2904
162430,2905
28585,2906
82487,2907
84949,2908
153518,2909
150753,2910
118573,2911
185452,2912
109259,2913
21236,2914
115477,2915
74233,2916
56434,2917
44865,2918
86482,2919
173607,2920
109440,2921
149508,2922
185148,2923
73752,2924
9754,2925
65470,2926
129008,2927
122637,2928
156754,2929
161421,2930
12180,2931
76226,2932
80424,2933
79791,2934
60800,2935
161958,2936
13541,2937
186782,2938
1081,2939
77004,2940
60750,2941
77167,2942
173647,2943
97193,2944
40172,2945
91556,2946
171115,2947
119037,2948
92176,2949
114648,2950
57224,2951
34751,2952
133402,2953
14030,2954
23177,2955
13134,2956
173250,2957
45972,2958
131267,2959
46607,2960
118735,2961
44200,2962
51945,2963
30997,2964
140175,2965
53572,2966
26208,2967
67378,2968
101476,2969
148272,2970
178254,2971
86198,2972
17188,2973
191292,2974
176260,2975
442,2976
149167,2977
28895,2978
174968,2979
32647,2980
8549,2981
93367,2982
32451,2983
96417,2984
95362,2985
29283,2986
149988,2987
6648,2988
164684,2989
122679,2990
83679,2991
150049,2992
107412,2993
20918,2994
61250,2995
12485,2996
20357,2997
6957,2998
136643,2999
94857,3000
85151,3001
6642,3002
91999,3003
22272,3004
72339,3005
101470,3006
12646,3007
12343,3008
55537,3009
163869,3010
191655,3011
173307,3012
147568,3013
175169,3014
84096,3015
145476,3016
97177,3017
102608,3018
142815,3019
149918,3020
72472,3021
54679,3022
73633,3023
134599,3024
63205,3025
124759,3026
100835,3027
113319,3028
83989,3029
123365,3030
149370,3031
91143,3032
88103,3033
123701,3034
95812,3035
17039,3036
178139,3037
39263,3038
111483,3039
24970,3040
138337,3041
162179,3042
173192,3043
69681,3044
150656,3045
109478,3046
29298,3047
156045,3048
166434,3049
99446,3050
5465,3051
95454,3052
133277,3053
144566,3054
151544,3055
133035,3056
188918,3057
138773,3058
14768,3059
46490,3060
12974,3061
71045,3062
9168,3063
169215,3064
22127,3065
106873,3066
82347,3067
97561,3068
114334,3069
179051,3070
101538,3071
22458,3072
122306,3073
7168,3074
71028,3075
187800,3076
90320,3077
33425,3078
119469,3079
127187,3080
50757,3081
174447,3082
157094,3083
121627,3084
158882,3085
152318,3086
171985,3087
104193,3088
122855,3089
8192,3090
37801,3091
115637,3092
68802,3093
22529,3094
15234,3095
74696,3096
56105,3097
50650,3098
186867,3099
161046,3100
21953,3101
138910,3102
28767,3103
86414,3104
105889,3105
109170,3106
111053,3107
58314,3108
150881,3109
2837,3110
81489,3111
127669,3112
117915,3113
94932,3114
9575,3115
191726,3116
130775,3117
151015,3118
7876,3119
138174,3120
98078,3121
35614,3122
42905,3123
121971,3124
111540,3125
179608,3126
18880,3127
48774,3128
70534,3129
67247,3130
47572,3131
90146,3132
129086,3133
2359,3134
166817,3135
42819,3136
148229,3137
41503,3138
104675,3139
79606,3140
104490,3141
166050,3142
185755,3143
36809,3144
35702,3145
23458,3146
170777,3147
71100,3148
15106,3149
184147,3150
133595,3151
5889,3152
104381,3153
176231,3154
111290,3155
18015,3156
88129,3157
183516,3158
73387,3159
75863,3160
34937,3161
138473,3162
3721,3163
32476,3164
161163,3165
37332,3166
77850,3167
127273,3168
103963,3169
52160,3170
46237,3171
66902,3172
54816,3173
105387,3174
49181,3175
149729,3176
154889,3177
61140,3178
159736,3179
165052,3180
89596,3181
150813,3182
157435,3183
560,3184
129310,3185
7600,3186
4904,3187
98592,3188
184499,3189
7460,3190
157627,3191
114585,3192
178426,3193
68028,3194
90270,3195
81051,3196
108990,3197
128511,3198
63950,3199
157427,3200
145863,3201
71368,3202
130961,3203
51685,3204
32818,3205
109384,3206
89080,3207
84981,3208
120667,3209
129328,3210
150284,3211
72059,3212
191934,3213
131978,3214
16434,3215
33382,3216
34235,3217
112133,3218
173854,3219
91657,3220
146290,3221
85819,3222
6177,3223
179967,3224
149185,3225
120363,3226
174663,3227
25011,3228
140576,3229
52317,3230
133726,3231
63426,3232
100858,3233
161354,3234
100408,3235
122803,3236
76863,3237
191030,3238
92383,3239
27811,3240
9774,3241
29117,3242
93358,3243
149944,3244
143678,3245
120167,3246
69991,3247
17539,3248
128797,3249
34543,3250
114614,3251
161700,3252
154214,3253
21306,3254
41141,3255
148635,3256
40642,3257
130024,3258
38320,3259
66005,3260
10478,3261
130666,3262
159164,3263
63038,3264
63178,3265
32086,3266
61804,3267
85920,3268
107987,3269
143405,3270
152053,3271
164815,3272
142804,3273
93546,3274
139999,3275
11412,3276
115462,3277
46108,3278
107986,3279
157397,3280
128152,3281
188137,3282
103913,3283
16225,3284
151074,3285
140975,3286
99015,3287
112192,3288
159083,3289
65669,3290
145828,3291
50928,3292
136048,3293
64352,3294
167019,3295
29096,3296
45323,3297
135545,3298
150976,3299
58863,3300
170500,3301
173369,3302
111978,3303
89600,3304
142344,3305
79500,3306
121269,3307
79724,3308
30004,3309
129674,3310
71865,3311
44098,3312
26341,3313
176164,3314
172800,3315
72159,3316
61364,3317
75846,3318
37165,3319
70172,3320
45875,3321
124407,3322
36016,3323
60849,3324
181813,3325
154199,3326
83256,3327
8707,3328
100073,3329
76487,3330
34789,3331
95425,3332
108460,3333
157504,3334
34345,3335
13835,3336
111453,3337
67193,3338
97852,3339
61389,3340
144628,3341
178541,3342
103483,3343
181321,3344
107038,3345
4021,3346
145610,3347
61335,3348
32670,3349
107633,3350
65138,3351
177757,3352
144955,3353
62241,3354
166900,3355
190786,3356
151535,3357
103238,3358
63979,3359
112894,3360
191794,3361
123020,3362
191250,3363
92491,3364
48466,3365
120354,3366
95992,3367
76793,3368
36065,3369
166880,3370
20328,3371
60725,3372
141379,3373
12728,3374
164929,3375
150169,3376
131811,3377
150133,3378
19537,3379
93027,3380
113480,3381
13859,3382
161398,3383
123764,3384
64257,3385
23392,3386
80406,3387
139683,3388
160623,3389
70068,3390
124253,3391
30104,3392
176934,3393
4419,3394
36863,3395
171719,3396
139860,3397
14270,3398
171131,3399
75505,3400
140364,3401
86513,3402
81807,3403
119063,3404
125091,3405
1541,3406
184364,3407
85931,3408
185448,3409
99265,3410
23913,3411
25024,3412
19556,3413
73326,3414
25914,3415
163499,3416
46331,3417
55113,3418
190642,3419
147102,3420
156801,3421
91948,3422
21349,3423
155815,3424
36694,3425
8931,3426
30194,3427
103510,3428
11073,3429
159678,3430
54513,3431
31800,3432
153335,3433
68218,3434
100614,3435
49720,3436
38550,3437
4459,3438
84032,3439
146672,3440
7544,3441
116447,3442
107123,3443
190081,3444
112036,3445
91474,3446
126417,3447
100030,3448
100313,3449
182709,3450
89875,3451
186560,3452
72636,3453
87241,3454
23499,3455
113629,3456
115272,3457
148055,3458
91650,3459
154093,3460
188007,3461
124289,3462
109466,3463
163458,3464
15003,3465
156298,3466
96233,3467
128337,3468
133067,3469
62973,3470
141977,3471
110718,3472
48306,3473
20394,3474
56964,3475
134291,3476
9315,3477
90436,3478
48198,3479
185019,3480
123592,3481
77099,3482
82402,3483
191502,3484
166583,3485
34920,3486
6203,3487
189214,3488
10862,3489
83491,3490
173419,3491
105252,3492
87078,3493
37290,3494
131300,3495
181532,3496
153202,3497
46392,3498
119989,3499
103789,3500
74173,3501
149651,3502
99242,3503
37061,3504
10453,3505
36929,3506
105522,3507
191337,3508
38824,3509
138600,3510
66907,3511
160133,3512
140507,3513
182287,3514
57610,3515
108861,3516
182324,3517
112755,3518
119625,3519
179493,3520
55278,3521
91463,3522
170797,3523
11208,3524
88007,3525
59584,3526
148575,3527
120621,3528
20304,3529
16028,3530
173793,3531
172368,3532
178602,3533
142566,3534
2065,3535
156886,3536
73604,3537
164062,3538
73440,3539
94269,3540
130773,3541
19688,3542
115219,3543
51446,3544
52250,3545
82180,3546
42226,3547
174929,3548
75623,3549
142512,3550
104257,3551
118366,3552
177010,3553
168448,3554
31229,3555
182711,3556
135744,3557
41219,3558
108233,3559
56864,3560
69496,3561
185693,3562
123569,3563
28998,3564
93871,3565
58600,3566
79880,3567
189080,3568
23604,3569
148543,3570
57908,3571
160757,3572
127627,3573
26886,3574
106562,3575
103798,3576
104504,3577
172753,3578
124701,3579
109940,3580
149158,3581
44521,3582
107107,3583
87444,3584
161861,3585
16075,3586
29941,3587
151997,3588
82101,3589
132840,3590
190526,3591
108179,3592
42194,3593
16414,3594
188328,3595
122161,3596
22277,3597
127664,3598
146263,3599
156138,3600
45419,3601
163086,3602
137267,3603
10243,3604
157177,3605
173421,3606
46051,3607
80218,3608
34529,3609
129083,3610
30055,3611
59926,3612
171236,3613
129010,3614
185601,3615
124655,3616
149250,3617
131834,3618
36460,3619
191188,3620
164682,3621
61129,3622
10596,3623
41773,3624
90610,3625
134659,3626
98417,3627
174237,3628
154828,3629
61894,3630
64065,3631
27957,3632
70948,3633
21958,3634
72045,3635
27068,3636
122407,3637
3730,3638
123074,3639
93190,3640
118702,3641
72450,3642
79916,3643
84996,3644
135652,3645
178151,3646
41620,3647
149030,3648
69004,3649
55892,3650
116631,3651
184763,3652
129127,3653
110438,3654
142415,3655
95736,3656
180464,3657
95326,3658
42843,3659
31377,3660
153647,3661
96581,3662
134592,3663
170763,3664
138110,3665
94456,3666
181365,3667
186372,3668
137180,3669
136787,3670
80231,3671
35099,3672
90338,3673
69721,3674
68955,3675
174644,3676
157001,3677
115532,3678
12707,3679
68112,3680
184132,3681
26490,3682
126787,3683
8294,3684
166741,3685
3898,3686
186812,3687
155838,3688
167034,3689
14438,3690
174830,3691
111791,3692
42547,3693
161848,3694
39431,3695
61565,3696
145441,3697
70819,3698
76082,3699
1291,3700
182061,3701
5076,3702
186137,3703
115189,3704
189067,3705
131295,3706
47682,3707
131829,3708
123157,3709
72799,3710
146571,3711
121934,3712
158784,3713
161690,3714
89054,3715
69632,3716
138714,3717
43685,3718
134028,3719
58353,3720
61633,3721
77986,3722
123480,3723
97298,3724
87933,3725
152161,3726
60744,3727
46062,3728
121672,3729
85865,3730
4929,3731
64615,3732
123610,3733
64576,3734
184579,3735
149560,3736
29863,3737
69968,3738
100821,3739
106704,3740
145125,3741
161197,3742
168028,3743
36825,3744
116354,3745
12076,3746
87047,3747
21759,3748
24157,3749
34983,3750
37095,3751
117738,3752
14405,3753
2413,3754
107900,3755
158571,3756
40630,3757
117990,3758
141295,3759
154041,3760
96237,3761
180713,3762
38948,3763
10955,3764
97820,3765
134473,3766
77800,3767
74605,3768
131745,3769
102382,3770
160626,3771
47346,3772
162382,3773
88288,3774
148625,3775
28817,3776
147291,3777
165770,3778
55313,3779
66287,3780
19796,3781
40824,3782
187074,3783
103535,3784
7536,3785
129374,3786
108467,3787
101569,3788
3736,3789
107260,3790
151610,3791
21652,3792
101292,3793
71733,3794
59961,3795
46864,3796
18563,3797
19680,3798
58724,3799
3562,3800
92040,3801
151110,3802
170422,3803
115140,3804
92244,3805
161632,3806
62337,3807
179754,3808
150177,3809
109635,3810
81988,3811
136432,3812
52688,3813
146185,3814
149985,3815
99208,3816
190559,3817
40600,3818
10013,3819
98416,3820
60560,3821
182710,3822
114171,3823
162148,3824
187647,3825
54688,3826
124710,3827
122473,3828
119246,3829
55206,3830
30890,3831
61854,3832
106912,3833
140772,3834
181399,3835
31665,3836
61742,3837
181929,3838
53371,3839
6721,3840
150939,3841
126519,3842
182026,3843
170985,3844
129908,3845
75577,3846
140068,3847
15625,3848
59730,3849
164453,3850
88676,3851
44010,3852
43803,3853
66193,3854
123277,3855
74800,3856
162606,3857
77271,3858
172479,3859
17130,3860
177542,3861
116426,3862
25211,3863
176955,3864
121879,3865
52750,3866
21481,3867
8599,3868
155056,3869
187456,3870
153663,3871
33610,3872
135493,3873
70821,3874
129978,3875
45457,3876
99536,3877
188448,3878
6939,3879
112769,3880
35129,3881
151154,3882
139107,3883
12965,3884
112005,3885
57691,3886
142911,3887
142879,3888
27780,3889
105405,3890
54844,3891
108161,3892
138490,3893
152257,3894
23281,3895
85494,3896
58138,3897
26376,3898
81522,3899
30584,3900
97051,3901
13759,3902
174289,3903
29612,3904
15658,3905
153241,3906
58015,3907
175195,3908
24641,3909
101192,3910
130354,3911
174571,3912
21708,3913
42694,3914
40413,3915
82093,3916
82096,3917
134715,3918
139424,3919
162143,3920
55802,3921
146268,3922
92164,3923
116278,3924
119041,3925
35982,3926
111680,3927
94098,3928
126017,3929
186745,3930
183140,3931
41622,3932
81668,3933
157518,3934
78038,3935
153995,3936
98760,3937
131623,3938
107188,3939
54083,3940
177730,3941
101645,3942
164298,3943
12671,3944
131069,3945
93957,3946
139484,3947
28493,3948
37229,3949
118796,3950
191701,3951
61210,3952
43477,3953
75900,3954
143267,3955
57133,3956
30831,3957
156359,3958
68953,3959
94074,3960
37329,3961
156927,3962
63718,3963
21919,3964
159234,3965
26293,3966
38156,3967
38290,3968
113088,3969
128963,3970
97600,3971
48794,3972
61517,3973
161933,3974
12986,3975
177974,3976
5929,3977
6082,3978
147301,3979
144979,3980
16375,3981
92847,3982
141784,3983
8898,3984
21787,3985
190239,3986
167001,3987
134949,3988
126110,3989
118199,3990
2097,3991
187833,3992
64490,3993
31591,3994
184401,3995
33311,3996
126459,3997
27688,3998
89848,3999
169083,4000
